model,time,status,temp,rsc,rer,psc
ST4000DM000,52,0,26,0,1,0
ST4000DM000,51,0,24,0,1,0
ST4000DM000,52,0,29,0,1,0
ST4000DM000,24,0,31,0,1,0
ST4000DM000,52,0,30,0,1,0
ST4000DM000,52,0,30,0,1,0
ST4000DM000,51,0,25,0,1,0
ST4000DM000,52,0,29,0,1,0
ST4000DM000,52,0,30,0,1,0
ST4000DM000,52,0,30,0,1,0
ST4000DM000,51,0,28,0,1,0
ST4000DM000,24,0,30,0,1,0
ST4000DM000,52,0,29,0,1,0
ST4000DM000,52,0,29,0,1,0
ST4000DM000,24,0,27,0,1,0
ST4000DM000,51,0,26,0,1,0
ST4000DM000,51,0,27,0,1,0
ST4000DM000,52,0,27,0,1,0
ST4000DM000,46,0,27,0,1,0
ST4000DM000,50,0,26,0,1,0
ST4000DM000,49,0,22,0,1,0
ST4000DM000,52,0,25,0,1,0
ST4000DM000,24,0,27,0,1,0
ST4000DM000,49,0,26,0,1,0
ST4000DM000,52,0,30,0,1,0
ST4000DM000,52,0,25,0,1,0
ST4000DM000,51,0,26,0,1,0
ST4000DM000,52,0,26,0,1,0
ST4000DM000,52,0,30,0,1,0
ST4000DM000,50,0,26,0,1,0
ST4000DM000,52,0,28,0,1,0
ST4000DM000,50,0,28,0,1,0
ST4000DM000,52,0,27,0,1,0
ST4000DM000,52,0,27,0,1,0
ST4000DM000,52,0,31,0,1,0
ST4000DM000,51,0,24,0,1,0
ST4000DM000,52,0,31,0,1,0
ST4000DM000,52,0,30,0,1,0
ST4000DM000,52,0,28,0,1,0
ST4000DM000,49,0,23,0,1,0
ST4000DM000,51,0,21,0,1,0
ST4000DM000,52,0,30,0,1,0
ST4000DM000,52,0,30,0,1,0
ST4000DM000,52,0,29,0,1,0
ST4000DM000,52,0,26,0,1,0
ST4000DM000,52,0,30,0,1,0
ST4000DM000,52,0,31,0,1,0
ST4000DM000,52,0,29,0,1,0
ST4000DM000,52,0,30,0,1,0
ST4000DM000,52,0,31,0,1,0
ST4000DM000,52,0,29,0,1,0
ST4000DM000,52,0,29,0,1,0
ST4000DM000,24,0,28,0,1,0
ST4000DM000,46,0,22,0,1,0
ST4000DM000,52,0,30,0,1,0
ST4000DM000,52,0,29,0,1,0
ST4000DM000,52,0,29,0,1,0
ST4000DM000,52,0,28,0,1,0
ST4000DM000,52,0,30,0,1,0
ST4000DM000,52,0,30,0,1,0
ST4000DM000,49,0,23,0,1,0
ST4000DM000,51,0,22,0,1,0
ST4000DM000,24,0,28,0,1,0
ST4000DM000,52,0,30,0,1,0
ST4000DM000,50,0,24,0,1,0
ST4000DM000,51,0,26,0,1,0
ST4000DM000,51,0,25,0,1,0
ST4000DM000,52,0,27,0,1,0
ST4000DM000,46,0,26,0,1,0
ST4000DM000,52,0,30,0,1,0
ST4000DM000,24,0,31,0,1,0
ST4000DM000,51,0,24,0,1,0
ST4000DM000,52,0,30,0,1,0
ST4000DM000,49,0,22,0,1,0
ST4000DM000,52,0,27,0,1,0
ST4000DM000,49,0,25,0,1,0
ST4000DM000,52,0,26,0,1,0
ST4000DM000,52,0,27,0,1,0
ST4000DM000,24,0,31,0,1,0
ST4000DM000,49,0,26,0,1,0
ST4000DM000,52,0,28,0,1,0
ST4000DM000,52,0,27,0,1,0
ST4000DM000,49,0,26,0,1,0
ST4000DM000,50,0,25,0,1,0
ST4000DM000,49,0,21,0,1,0
ST4000DM000,50,0,29,0,1,0
ST4000DM000,52,0,30,0,1,0
ST4000DM000,51,0,22,0,1,0
ST4000DM000,52,0,26,0,1,0
ST4000DM000,52,0,28,0,1,0
ST4000DM000,50,0,28,0,1,0
ST4000DM000,52,0,28,0,1,0
ST4000DM000,49,0,26,0,1,0
ST4000DM000,52,0,26,0,1,0
ST4000DM000,49,0,23,0,1,0
ST4000DM000,51,0,24,0,1,0
ST4000DM000,52,0,27,0,1,0
ST4000DM000,52,0,27,0,1,0
ST4000DM000,52,0,27,0,1,0
ST4000DM000,52,0,28,0,1,0
ST4000DM000,52,0,28,0,1,0
ST4000DM000,52,0,28,0,1,0
ST4000DM000,52,0,29,0,1,0
ST4000DM000,52,0,27,0,1,0
ST4000DM000,52,0,28,0,1,0
ST4000DM000,49,0,25,0,1,0
ST4000DM000,52,0,26,0,1,0
ST4000DM000,52,0,27,0,1,0
ST4000DM000,52,0,27,0,1,0
ST4000DM000,52,0,26,0,1,0
ST4000DM000,52,0,28,0,1,0
ST4000DM000,50,0,28,0,1,0
ST4000DM000,52,0,31,0,1,0
ST4000DM000,46,0,24,0,1,0
ST4000DM000,52,0,27,0,1,0
ST4000DM000,52,0,28,0,1,0
ST4000DM000,52,0,27,0,1,0
ST4000DM000,52,0,27,0,1,0
ST4000DM000,46,0,27,0,1,0
ST4000DM000,52,0,31,0,1,0
ST4000DM000,52,0,31,0,1,0
ST4000DM000,52,0,28,0,1,0
ST4000DM000,52,0,28,0,1,0
ST4000DM000,52,0,27,0,1,0
ST4000DM000,52,0,28,0,1,0
ST4000DM000,51,0,27,0,1,0
ST4000DM000,52,0,25,0,1,0
ST4000DM000,45,0,29,0,1,0
ST4000DM000,52,0,31,0,1,0
ST4000DM000,49,0,22,0,1,0
ST4000DM000,52,0,29,0,1,0
ST4000DM000,51,0,25,0,1,0
ST4000DM000,51,0,23,0,1,0
ST4000DM000,52,0,27,0,1,0
ST4000DM000,52,0,31,0,1,0
ST4000DM000,49,0,24,0,1,0
ST4000DM000,52,0,28,0,1,0
ST4000DM000,52,0,28,0,1,0
ST4000DM000,49,0,22,0,1,0
ST4000DM000,51,0,27,0,1,0
ST4000DM000,52,0,30,0,1,0
ST4000DM000,52,0,29,0,1,0
ST4000DM000,52,0,27,0,1,0
ST4000DM000,50,0,24,0,1,0
ST4000DM000,51,0,24,0,1,0
ST4000DM000,52,0,26,0,1,0
ST4000DM000,52,0,28,0,1,0
ST4000DM000,52,0,30,0,1,0
ST4000DM000,52,0,29,0,1,0
ST4000DM000,52,0,29,0,1,0
ST4000DM000,52,0,31,0,1,0
ST4000DM000,52,0,29,0,1,0
ST4000DM000,52,0,30,0,1,0
ST4000DM000,49,0,24,0,1,0
ST4000DM000,51,0,25,0,1,0
ST4000DM000,52,0,30,0,1,0
ST4000DM000,52,0,24,0,1,0
ST4000DM000,49,0,22,0,1,0
ST4000DM000,51,0,26,0,1,0
ST4000DM000,52,0,27,0,1,0
ST4000DM000,52,0,27,0,1,0
ST4000DM000,52,0,27,0,1,0
ST4000DM000,50,0,26,0,1,0
ST4000DM000,24,0,30,0,1,0
ST4000DM000,46,0,26,0,1,0
ST4000DM000,52,0,26,0,1,0
ST4000DM000,50,0,29,0,1,0
ST4000DM000,24,0,28,0,1,0
ST4000DM000,52,0,25,0,1,0
ST4000DM000,52,0,27,0,1,0
ST4000DM000,52,0,27,0,1,0
ST4000DM000,52,0,26,0,1,0
ST4000DM000,46,0,25,0,1,0
ST4000DM000,52,0,28,0,1,0
ST4000DM000,50,0,21,0,1,0
ST4000DM000,51,0,26,0,1,0
ST4000DM000,50,0,24,0,1,0
ST4000DM000,46,0,24,0,1,0
ST4000DM000,52,0,27,0,1,0
ST4000DM000,50,0,28,0,1,0
ST4000DM000,50,0,23,0,1,0
ST4000DM000,52,0,30,0,1,0
ST4000DM000,52,0,26,0,1,0
ST4000DM000,52,0,26,0,1,0
ST4000DM000,52,0,28,0,1,0
ST4000DM000,52,0,28,0,1,0
ST4000DM000,52,0,28,0,1,0
ST4000DM000,52,0,28,0,1,0
ST4000DM000,46,0,25,0,1,0
ST4000DM000,52,0,29,0,1,0
ST4000DM000,52,0,29,0,1,0
ST4000DM000,52,0,25,0,1,0
ST4000DM000,52,0,28,0,1,0
ST4000DM000,49,0,25,0,1,0
ST4000DM000,52,0,28,0,1,0
ST4000DM000,52,0,27,0,1,0
ST4000DM000,46,0,26,0,1,0
ST4000DM000,46,0,24,0,1,0
ST4000DM000,52,0,25,0,1,0
ST4000DM000,52,0,31,0,1,0
ST4000DM000,51,0,25,0,1,0
ST4000DM000,46,0,28,0,1,0
ST4000DM000,24,0,30,0,1,0
ST4000DM000,49,0,24,0,1,0
ST4000DM000,46,0,25,0,1,0
ST4000DM000,52,0,27,0,1,0
ST4000DM000,52,0,28,0,1,0
ST4000DM000,52,0,28,0,1,0
ST4000DM000,52,0,28,0,1,0
ST4000DM000,52,0,28,0,1,0
ST4000DM000,52,0,30,0,1,0
ST4000DM000,46,0,21,0,1,0
ST4000DM000,52,0,28,0,1,0
ST4000DM000,52,0,28,0,1,0
ST4000DM000,52,0,26,0,1,0
ST4000DM000,46,0,26,0,1,0
ST4000DM000,52,0,27,0,1,0
ST4000DM000,52,0,28,0,1,0
ST4000DM000,52,0,28,0,1,0
ST4000DM000,52,0,29,0,1,0
ST4000DM000,52,0,28,0,1,0
ST4000DM000,52,0,29,0,1,0
ST4000DM000,46,0,28,0,1,0
ST4000DM000,52,0,28,0,1,0
ST4000DM000,52,0,27,0,1,0
ST4000DM000,52,0,29,0,1,0
ST4000DM000,52,0,26,0,1,0
ST4000DM000,52,0,28,0,1,0
ST4000DM000,52,0,28,0,1,0
ST4000DM000,52,0,28,0,1,0
ST4000DM000,52,0,30,0,1,0
ST4000DM000,52,0,29,0,1,0
ST4000DM000,52,0,27,0,1,0
ST4000DM000,52,0,27,0,1,0
ST4000DM000,52,0,28,0,1,0
ST4000DM000,24,0,30,0,1,0
ST4000DM000,52,0,28,0,1,0
ST4000DM000,52,0,30,0,1,0
ST4000DM000,52,0,28,0,1,0
ST4000DM000,46,0,23,0,1,0
ST4000DM000,51,0,25,0,1,0
ST4000DM000,52,0,27,0,1,0
ST4000DM000,52,0,27,0,1,0
ST4000DM000,46,0,23,0,1,0
ST4000DM000,50,0,26,0,1,0
ST4000DM000,52,0,31,0,1,0
ST4000DM000,46,0,28,0,1,0
ST4000DM000,52,0,27,0,1,0
ST4000DM000,52,0,30,0,1,0
ST4000DM000,52,0,30,0,1,0
ST4000DM000,50,0,27,0,1,0
ST4000DM000,52,0,27,0,1,0
ST4000DM000,49,0,24,0,1,0
ST4000DM000,52,0,27,0,1,0
ST4000DM000,51,0,26,0,1,0
ST4000DM000,52,0,25,0,1,0
ST4000DM000,52,0,27,0,1,0
ST4000DM000,52,0,27,0,1,0
ST4000DM000,52,0,26,0,1,0
ST4000DM000,52,0,28,0,1,0
ST4000DM000,52,0,28,0,1,0
ST4000DM000,52,0,27,0,1,0
ST4000DM000,52,0,29,0,1,0
ST4000DM000,52,0,25,0,1,0
ST4000DM000,49,0,22,0,1,0
ST4000DM000,51,0,27,0,1,0
ST4000DM000,52,0,27,0,1,0
ST4000DM000,52,0,27,0,1,0
ST4000DM000,50,0,29,0,1,0
ST4000DM000,46,0,23,0,1,0
ST4000DM000,24,0,31,0,1,0
ST4000DM000,52,0,25,0,1,0
ST4000DM000,49,0,24,0,1,0
ST4000DM000,46,0,27,0,1,0
ST4000DM000,51,0,28,0,1,0
ST4000DM000,50,0,26,0,1,0
ST4000DM000,52,0,27,0,1,0
ST4000DM000,51,0,25,0,1,0
ST4000DM000,51,0,26,0,1,0
ST4000DM000,52,0,31,0,1,0
ST4000DM000,52,0,27,0,1,0
ST4000DM000,24,0,29,0,1,0
ST4000DM000,52,0,27,0,1,0
ST4000DM000,52,0,30,0,1,0
ST4000DM000,46,0,26,0,1,0
ST4000DM000,52,0,31,0,1,0
ST4000DM000,52,0,28,0,1,0
ST4000DM000,52,0,28,0,1,0
ST4000DM000,52,0,25,0,1,0
ST4000DM000,50,0,24,0,1,0
ST4000DM000,52,0,29,0,1,0
ST4000DM000,52,0,27,0,1,0
ST4000DM000,46,0,25,0,1,0
ST4000DM000,24,0,27,0,1,0
ST4000DM000,52,0,30,0,1,0
ST4000DM000,51,0,22,0,1,0
ST4000DM000,52,0,30,0,1,0
ST4000DM000,52,0,31,0,1,0
ST4000DM000,24,0,31,0,1,0
ST4000DM000,52,0,29,0,1,0
ST4000DM000,52,0,31,0,1,0
ST4000DM000,50,0,21,0,1,0
ST4000DM000,52,0,30,0,1,0
ST4000DM000,46,0,28,0,1,0
ST4000DM000,52,0,31,0,1,0
ST4000DM000,52,0,30,0,1,0
ST4000DM000,52,0,30,0,1,0
ST4000DM000,51,0,29,0,1,0
ST4000DM000,46,0,24,0,1,0
ST4000DM000,46,0,26,0,1,0
ST4000DM000,52,0,30,0,1,0
ST4000DM000,51,0,28,0,1,0
ST4000DM000,51,0,25,0,1,0
ST4000DM000,52,0,30,0,1,0
ST4000DM000,52,0,31,0,1,0
ST4000DM000,51,0,28,0,1,0
ST4000DM000,52,0,25,0,1,0
ST4000DM000,52,0,30,0,1,0
ST4000DM000,51,0,26,0,1,0
ST4000DM000,49,0,25,0,1,0
ST4000DM000,24,0,31,0,1,0
ST4000DM000,52,0,30,0,1,0
ST4000DM000,52,0,26,0,1,0
ST4000DM000,24,0,30,0,1,0
ST4000DM000,49,0,23,0,1,0
ST4000DM000,52,0,29,0,1,0
ST4000DM000,52,0,28,0,1,0
ST4000DM000,52,0,31,0,1,0
ST4000DM000,49,0,20,0,1,0
ST4000DM000,50,0,26,0,1,0
ST4000DM000,49,0,25,0,1,0
ST4000DM000,51,0,24,0,1,0
ST4000DM000,50,0,26,0,1,0
ST4000DM000,52,0,25,0,1,0
ST4000DM000,50,0,24,0,1,0
ST4000DM000,46,0,26,0,1,0
ST4000DM000,52,0,28,0,1,0
ST4000DM000,46,0,25,0,1,0
ST4000DM000,51,0,25,0,1,0
ST4000DM000,52,0,29,0,1,0
ST4000DM000,52,0,27,0,1,0
ST4000DM000,52,0,29,0,1,0
ST4000DM000,52,0,30,0,1,0
ST4000DM000,52,0,29,0,1,0
ST4000DM000,52,0,27,0,1,0
ST4000DM000,52,0,29,0,1,0
ST4000DM000,46,0,25,0,1,0
ST4000DM000,52,0,26,0,1,0
ST4000DM000,52,0,25,0,1,0
ST4000DM000,52,0,27,0,1,0
ST4000DM000,52,0,31,0,1,0
ST4000DM000,51,0,24,0,1,0
ST4000DM000,50,0,27,0,1,0
ST4000DM000,52,0,29,0,1,0
ST4000DM000,52,0,27,0,1,0
ST4000DM000,51,0,22,0,1,0
ST4000DM000,52,0,30,0,1,0
ST4000DM000,52,0,29,0,1,0
ST4000DM000,49,0,21,0,1,0
ST4000DM000,52,0,29,0,1,0
ST4000DM000,49,0,20,0,1,0
ST4000DM000,52,0,29,0,1,0
ST4000DM000,49,0,26,0,1,0
ST4000DM000,52,0,30,0,1,0
ST4000DM000,46,0,24,0,1,0
ST4000DM000,50,0,23,0,1,0
ST4000DM000,52,0,30,0,1,0
ST4000DM000,52,0,30,0,1,0
ST4000DM000,46,0,21,0,1,0
ST4000DM000,52,0,29,0,1,0
ST4000DM000,50,0,26,0,1,0
ST4000DM000,52,0,29,0,1,0
ST4000DM000,52,0,27,0,1,0
ST4000DM000,49,0,20,0,1,0
ST4000DM000,49,0,20,0,1,0
ST4000DM000,52,0,29,0,1,0
ST4000DM000,52,0,29,0,1,0
ST4000DM000,24,0,27,0,1,0
ST4000DM000,52,0,29,0,1,0
ST4000DM000,51,0,27,0,1,0
ST4000DM000,49,0,20,0,1,0
ST4000DM000,46,0,24,0,1,0
ST4000DM000,46,0,24,0,1,0
ST4000DM000,49,0,24,0,1,0
ST4000DM000,52,0,29,0,1,0
ST4000DM000,52,0,28,0,1,0
ST4000DM000,52,0,27,0,1,0
ST4000DM000,52,0,29,0,1,0
ST4000DM000,52,0,29,0,1,0
ST4000DM000,52,0,29,0,1,0
ST4000DM000,50,0,26,0,1,0
ST4000DM000,52,0,29,0,1,0
ST4000DM000,49,0,21,0,1,0
ST4000DM000,52,0,29,0,1,0
ST4000DM000,49,0,22,0,1,0
ST4000DM000,24,0,30,0,1,0
ST4000DM000,50,0,22,0,1,0
ST4000DM000,50,0,27,0,1,0
ST4000DM000,50,0,26,0,1,0
ST4000DM000,49,0,20,0,1,0
ST4000DM000,52,0,29,0,1,0
ST4000DM000,50,0,24,0,1,0
ST4000DM000,50,0,24,0,1,0
ST4000DM000,50,0,22,0,1,0
ST4000DM000,49,0,22,0,1,0
ST4000DM000,50,0,23,0,1,0
ST4000DM000,50,0,24,0,1,0
ST4000DM000,50,0,21,0,1,0
ST4000DM000,50,0,26,0,1,0
ST4000DM000,52,0,29,0,1,0
ST4000DM000,50,0,24,0,1,0
ST4000DM000,52,0,29,0,1,0
ST4000DM000,49,0,24,0,1,0
ST4000DM000,52,0,28,0,1,0
ST4000DM000,52,0,29,0,1,0
ST4000DM000,46,0,23,0,1,0
ST4000DM000,52,0,28,0,1,0
ST4000DM000,50,0,21,0,1,0
ST4000DM000,50,0,23,0,1,0
ST4000DM000,52,0,27,0,1,0
ST4000DM000,49,0,24,0,1,0
ST4000DM000,49,0,24,0,1,0
ST4000DM000,50,0,25,0,1,0
ST4000DM000,46,0,26,0,1,0
ST4000DM000,46,0,28,0,1,0
ST4000DM000,52,0,27,0,1,0
ST4000DM000,52,0,28,0,1,0
ST4000DM000,52,0,29,0,1,0
ST4000DM000,52,0,30,0,1,0
ST4000DM000,24,0,26,0,1,0
ST4000DM000,24,0,30,0,1,0
ST4000DM000,24,0,27,0,1,0
ST4000DM000,52,0,30,0,1,0
ST4000DM000,46,0,26,0,1,0
ST4000DM000,24,0,29,0,1,0
ST4000DM000,52,0,28,0,1,0
ST4000DM000,24,0,29,0,1,0
ST4000DM000,52,0,28,0,1,0
ST4000DM000,52,0,29,0,1,0
ST4000DM000,52,0,28,0,1,0
ST4000DM000,24,0,31,0,1,0
ST4000DM000,46,0,28,0,1,0
ST4000DM000,46,0,28,0,1,0
ST4000DM000,52,0,31,0,1,0
ST4000DM000,52,0,30,0,1,0
ST4000DM000,52,0,26,0,1,0
ST4000DM000,52,0,30,0,1,0
ST4000DM000,52,0,30,0,1,0
ST4000DM000,52,0,28,0,1,0
ST4000DM000,46,0,21,0,1,0
ST4000DM000,52,0,27,0,1,0
ST4000DM000,52,0,27,0,1,0
ST4000DM000,46,0,23,0,1,0
ST4000DM000,46,0,22,0,1,0
ST4000DM000,20,0,25,0,1,0
ST4000DM000,18,0,23,0,1,0
ST4000DM000,3,0,19,0,1,0
ST4000DM000,20,0,29,0,1,0
ST4000DM000,12,0,31,0,1,0
ST4000DM000,25,0,22,0,1,0
ST4000DM000,21,0,22,0,1,0
ST4000DM000,115,1,25,1,1,0
ST4000DM000,390,1,24,1,1,1
ST4000DM000,396,1,23,0,1,1
ST4000DM000,150,1,17,0,1,1
ST4000DM000,101,1,19,0,1,0
ST4000DM000,639,1,26,1,1,1
ST4000DM000,42,1,23,0,1,1
ST4000DM000,64,1,23,0,1,0
ST4000DM000,73,1,30,1,1,0
ST4000DM000,57,1,23,0,1,0
ST4000DM000,408,1,25,1,1,1
ST4000DM000,365,1,29,0,1,0
ST4000DM000,85,1,23,0,1,0
ST4000DM000,555,1,27,0,1,0
ST4000DM000,559,1,31,0,1,1
ST4000DM000,554,1,21,0,1,1
ST4000DM000,405,1,28,1,1,1
ST4000DM000,36,1,26,0,1,0
ST4000DM000,394,1,25,1,1,1
ST4000DM000,499,1,22,0,1,1
ST4000DM000,48,1,24,1,1,1
ST4000DM000,367,1,28,0,1,1
ST4000DM000,298,1,27,1,1,1
ST4000DM000,522,1,30,0,1,1
ST4000DM000,504,1,21,1,1,1
ST4000DM000,35,1,23,0,1,0
ST4000DM000,5,1,19,1,1,1
ST4000DM000,133,1,24,0,1,0
ST4000DM000,430,1,21,1,1,0
ST4000DM000,138,1,17,0,1,1
ST4000DM000,138,1,19,1,1,0
ST4000DM000,203,1,18,0,1,0
ST4000DM000,325,1,21,1,1,1
ST4000DM000,67,1,29,0,1,0
ST4000DM000,496,1,23,0,1,0
ST4000DM000,375,1,23,0,1,1
ST4000DM000,386,1,20,0,1,1
ST4000DM000,351,1,24,0,1,1
ST4000DM000,443,1,25,0,1,1
ST4000DM000,341,1,26,0,1,0
ST4000DM000,436,1,24,1,1,1
ST4000DM000,336,1,26,1,1,0
ST4000DM000,129,1,23,1,1,1
ST4000DM000,362,1,30,1,1,1
ST4000DM000,111,0,23,1,1,1
ST4000DM000,105,1,26,1,1,1
ST4000DM000,33,1,23,1,1,0
ST4000DM000,377,1,26,1,1,1
ST4000DM000,116,1,22,0,1,1
ST4000DM000,7,1,29,0,1,0
ST4000DM000,489,1,26,1,1,1
ST4000DM000,118,1,23,0,1,1
ST4000DM000,375,1,25,0,1,1
ST4000DM000,457,1,24,0,1,0
ST4000DM000,595,1,27,1,1,1
ST4000DM000,90,1,26,1,1,1
ST4000DM000,346,1,29,1,1,1
ST4000DM000,111,1,25,0,1,0
ST4000DM000,456,1,20,0,1,0
ST4000DM000,57,1,22,0,1,0
ST4000DM000,584,1,27,0,1,1
ST4000DM000,13,1,22,1,1,1
ST4000DM000,103,1,22,0,1,0
ST4000DM000,469,1,23,0,1,0
ST4000DM000,469,1,24,0,1,1
ST4000DM000,468,1,28,1,1,1
ST4000DM000,469,1,20,0,1,1
ST4000DM000,100,1,22,0,1,0
ST4000DM000,1,1,20,0,1,1
ST4000DM000,299,1,22,0,1,1
ST4000DM000,42,1,27,0,1,0
ST4000DM000,402,1,24,1,1,1
ST4000DM000,234,1,33,1,1,1
ST4000DM000,326,1,30,0,1,0
ST4000DM000,479,1,26,0,1,0
ST4000DM000,1,0,21,0,1,0
ST4000DM000,348,1,25,1,1,0
ST4000DM000,73,1,30,1,1,0
ST4000DM000,326,1,21,0,1,1
ST4000DM000,439,1,20,0,1,0
ST4000DM000,476,1,28,0,1,1
ST4000DM000,34,1,26,0,1,0
ST4000DM000,516,1,28,1,1,1
ST4000DM000,336,1,22,1,1,0
ST4000DM000,436,1,23,0,1,1
ST4000DM000,342,1,20,0,1,0
ST4000DM000,312,1,29,0,1,0
ST4000DM000,21,1,29,0,1,1
ST4000DM000,342,1,23,0,1,1
ST4000DM000,489,1,23,0,1,0
ST4000DM000,35,1,19,0,1,0
ST4000DM000,489,1,19,0,1,0
ST4000DM000,308,1,30,1,1,1
ST4000DM000,61,1,23,0,1,1
ST4000DM000,83,1,21,0,1,0
ST4000DM000,61,1,23,0,1,1
ST4000DM000,563,1,24,0,1,1
ST4000DM000,563,1,24,1,1,1
ST4000DM000,59,1,30,0,1,0
ST4000DM000,59,1,31,0,1,0
ST4000DM000,460,1,27,0,1,0
ST4000DM000,497,1,19,0,1,0
ST4000DM000,537,1,21,0,1,0
ST4000DM000,536,1,21,0,1,0
ST4000DM000,37,1,17,1,1,0
ST4000DM000,369,1,27,0,1,0
ST4000DM000,45,1,23,0,1,0
ST4000DM000,444,1,28,0,1,1
ST4000DM000,12,1,24,0,1,0
ST4000DM000,241,1,29,0,1,0
ST4000DM000,398,1,28,0,1,1
ST4000DM000,356,1,28,1,1,1
ST4000DM000,410,1,20,1,1,1
ST4000DM000,49,1,22,0,1,1
ST4000DM000,19,0,21,0,1,0
ST4000DM000,19,0,21,0,1,0
ST4000DM000,19,0,24,0,1,0
ST4000DM000,19,0,24,0,1,0
ST4000DM000,19,0,21,0,1,0
ST4000DM000,19,0,23,0,1,0
ST4000DM000,19,0,23,0,1,0
ST4000DM000,19,0,24,0,1,0
ST4000DM000,19,0,20,0,1,0
ST4000DM000,19,0,21,0,1,0
ST4000DM000,19,0,23,0,1,0
ST4000DM000,19,0,24,0,1,0
ST4000DM000,19,0,24,0,1,0
ST4000DM000,19,0,20,0,1,0
ST4000DM000,19,0,23,0,1,0
ST4000DM000,18,0,23,0,1,0
ST4000DM000,19,0,20,0,1,0
ST4000DM000,19,0,21,0,1,0
ST4000DM000,19,0,24,0,1,0
ST4000DM000,19,0,24,0,1,0
ST4000DM000,19,0,24,0,1,0
ST4000DM000,19,0,24,0,1,0
ST4000DM000,19,0,21,0,1,0
ST4000DM000,19,0,24,0,1,0
ST4000DM000,19,0,24,0,1,0
ST4000DM000,19,0,24,0,1,0
ST4000DM000,19,0,23,0,1,0
ST4000DM000,19,0,23,0,1,0
ST4000DM000,19,0,24,0,1,0
ST4000DM000,19,0,21,0,1,0
ST4000DM000,19,0,24,0,1,0
ST4000DM000,19,0,23,0,1,0
ST4000DM000,19,0,21,0,1,0
ST4000DM000,19,0,22,0,1,0
ST4000DM000,19,0,23,0,1,0
ST4000DM000,19,0,23,0,1,0
ST4000DM000,19,0,24,0,1,0
ST4000DM000,19,0,24,0,1,0
ST4000DM000,19,0,22,1,1,1
ST4000DM000,19,0,23,0,1,0
ST4000DM000,174,1,24,0,1,0
ST4000DM000,451,1,27,1,1,1
ST4000DM000,531,1,24,0,1,1
ST4000DM000,392,1,22,0,1,1
ST4000DM000,393,1,24,0,1,1
ST4000DM000,354,1,22,0,1,1
ST4000DM000,280,1,31,0,1,1
ST4000DM000,301,1,22,0,1,1
ST4000DM000,333,1,25,1,1,1
ST4000DM000,171,1,24,0,1,0
ST4000DM000,173,1,25,0,1,0
ST4000DM000,472,1,20,0,1,0
ST4000DM000,288,1,21,0,1,0
ST4000DM000,472,1,33,1,1,0
ST4000DM000,262,1,23,1,1,1
ST4000DM000,41,1,17,0,1,0
ST4000DM000,498,1,24,1,1,1
ST4000DM000,284,1,19,0,1,0
ST4000DM000,468,1,18,1,1,1
ST4000DM000,313,1,23,0,1,1
ST4000DM000,4,1,24,0,1,0
ST4000DM000,349,1,24,0,1,0
ST4000DM000,325,1,23,0,1,1
ST4000DM000,340,1,23,1,1,1
ST4000DM000,280,1,30,0,1,0
ST4000DM000,252,1,24,0,1,0
ST4000DM000,516,1,32,1,1,1
ST4000DM000,286,1,23,0,1,1
ST4000DM000,110,1,22,1,1,1
ST4000DM000,252,1,25,0,1,0
ST4000DM000,256,1,28,0,1,0
ST4000DM000,286,1,22,0,1,0
ST4000DM000,24,1,28,0,1,0
ST4000DM000,564,1,24,1,1,0
ST4000DM000,392,1,24,1,1,1
ST4000DM000,479,1,20,1,1,1
ST4000DM000,561,1,24,0,1,0
ST4000DM000,286,1,24,0,1,1
ST4000DM000,504,1,23,1,1,1
ST4000DM000,250,1,25,0,1,1
ST4000DM000,308,1,28,0,1,1
ST4000DM000,278,1,21,1,1,1
ST4000DM000,278,1,20,0,1,1
ST4000DM000,16,1,21,0,1,0
ST4000DM000,464,0,27,0,1,0
ST4000DM000,463,1,27,0,1,0
ST4000DM000,11,1,18,0,1,0
ST4000DM000,552,1,26,0,1,0
ST4000DM000,328,1,24,0,1,0
ST4000DM000,381,1,21,1,1,1
ST4000DM000,352,1,22,0,1,0
ST4000DM000,233,1,24,0,1,0
ST4000DM000,409,1,21,0,1,1
ST4000DM000,260,1,26,1,1,1
ST4000DM000,349,1,22,1,1,1
ST4000DM000,451,0,25,0,1,0
ST4000DM000,43,1,28,0,1,0
ST4000DM000,366,1,27,0,1,0
ST4000DM000,208,1,17,1,1,1
ST4000DM000,449,1,28,0,1,1
ST4000DM000,486,1,32,1,1,1
ST4000DM000,443,1,27,0,1,1
ST4000DM000,309,1,22,0,1,0
ST4000DM000,491,1,23,0,1,1
ST4000DM000,306,1,23,0,1,0
ST4000DM000,173,1,23,0,1,0
ST4000DM000,167,1,28,0,1,0
ST4000DM000,309,0,27,0,1,0
ST4000DM000,520,1,24,0,1,0
ST4000DM000,466,1,24,0,1,1
ST4000DM000,466,1,26,0,1,1
ST4000DM000,324,1,19,1,1,1
ST4000DM000,464,1,26,1,1,1
ST4000DM000,158,1,22,0,1,0
ST4000DM000,441,1,21,0,1,0
ST4000DM000,515,1,21,1,1,1
ST4000DM000,220,1,21,0,1,0
ST4000DM000,221,1,27,1,1,1
ST4000DM000,340,1,31,0,1,1
ST4000DM000,161,1,26,1,1,1
ST4000DM000,167,0,29,0,1,0
ST4000DM000,224,1,30,0,1,0
ST4000DM000,145,1,23,0,1,0
ST4000DM000,221,1,27,0,1,0
