"authors","imports","suggests","depends","Roxygen","gh","rforge","descr","r_count","r_size","ns_import","ns_export","s3_methods","s4_methods","doc_count","doc_size","src_count","src_size","data_count","data_size","testthat_count","testthat_size","time","status"
1,0,0,2,0,0,0,396,9,0.02154,0,1,2,0,0,0,0,0,1,0.003345,0,0,43,1
2,4,2,2,1,1,0,78,8,0.018929,14,7,0,0,0,0,0,0,0,0,4,0.00233,114,1
2,5,1,0,1,1,0,155,8,0.014941,2,23,0,0,0,0,0,0,0,0,4,0.009019,52,1
1,5,0,1,1,0,0,129,10,0.087832,5,78,0,0,0,0,0,0,0,0,0,0,129,1
1,3,0,1,1,0,0,617,1,0.008941,4,1,0,0,0,0,0,0,0,0,0,0,57,1
1,0,2,0,0,0,0,157,6,0.023225,2,0,1,0,0,0,0,0,1,0.112176,0,0,33,1
1,0,2,2,0,0,0,932,7,0.01605,2,8,0,0,0,0,0,0,0,0,3,0.009826,96,1
3,0,0,1,0,0,0,106,3,0.030865,0,11,1,0,0,0,19,0.062695,0,0,0,0,54,1
2,0,0,2,0,0,0,148,1,0.008051,5,0,3,0,0,0,0,0,0,0,0,0,50,1
1,3,0,0,0,0,0,247,10,0.026715,3,3,4,0,0,0,51,0.305954,0,0,0,0,137,1
1,8,1,1,1,1,0,264,10,0.067019,9,0,0,0,0,0,0,0,4,1.637648,1,0.002585,107,1
4,0,4,0,1,0,0,588,13,0.021375,2,2,8,0,1,0.0046,0,0,0,0,0,0,147,1
1,1,2,2,1,1,0,491,6,0.043596,3,17,0,0,0,0,0,0,1,0.002301,1,0.000893,62,1
1,2,0,0,0,0,0,179,19,0.200883,2,0,18,0,0,0,0,0,10,0.003225,0,0,67,1
1,2,2,2,1,0,0,259,5,0.04184,16,2,0,0,1,0.004738,0,0,2,0.004264,3,0.001846,52,1
1,9,0,1,1,0,0,638,7,0.161725,8,21,16,0,1,0.023787,0,0,2,0.260444,0,0,85,1
1,0,0,3,0,0,0,289,16,0.026148,0,0,0,0,0,0,0,0,1,0.001487,0,0,62,1
1,2,6,1,1,1,0,212,6,0.009822,8,9,0,0,0,0,0,0,2,0.004414,3,0.005189,72,1
1,0,0,0,0,0,0,154,1,0.004908,0,0,0,0,0,0,2,0.060987,0,0,0,0,32,1
1,4,6,1,1,0,0,240,7,0.023927,4,14,0,0,0,0,0,0,0,0,0,0,71,1
1,5,0,3,1,1,0,521,7,0.027717,11,6,0,0,0,0,0,0,0,0,0,0,98,1
1,0,2,3,0,0,0,358,4,0.03815,3,0,0,0,0,0,0,0,0,0,6,0.009888,62,1
1,0,3,3,0,0,0,252,2,0.035787,3,0,0,0,0,0,0,0,0,0,5,0.006141,63,1
1,0,1,0,1,1,0,153,2,0.008848,2,2,0,0,0,0,0,0,0,0,0,0,51,1
1,1,3,1,1,0,0,684,10,0.015312,0,7,17,0,1,0.004257,0,0,0,0,7,0.005176,49,1
1,1,5,0,1,0,0,135,18,0.024533,0,21,9,0,1,0.004182,0,0,0,0,11,0.003274,51,1
2,1,0,1,0,0,0,448,30,0.01891,1,34,0,0,1,0.028028,54,0.761345,0,0,0,0,135,1
1,6,4,1,1,0,0,267,16,0.078804,2,0,0,0,2,0.02788,0,0,1,0.00396,0,0,122,1
1,0,0,2,1,0,0,507,1,0.000445,1,0,0,0,0,0,0,0,0,0,0,0,60,1
1,0,1,0,0,0,0,385,7,0.013123,3,0,0,0,0,0,0,0,0,0,0,0,36,1
1,0,0,1,0,0,0,74,0,0,0,0,0,0,0,0,0,0,1,0.576516,0,0,22,1
3,0,8,0,1,1,0,466,1,0.002235,0,3,0,0,1,0.003781,0,0,0,0,3,0.002387,42,1
1,4,0,1,1,1,0,124,11,0.031079,3,3,3,0,0,0,0,0,3,0.792332,0,0,69,1
1,1,0,0,0,0,0,201,3,0.044965,0,1,0,0,0,0,0,0,0,0,0,0,30,1
1,2,0,1,1,1,0,266,6,0.043389,16,18,0,0,0,0,0,0,1,0.00976,0,0,64,1
1,0,0,1,1,1,0,81,1,0.00488,0,1,0,0,0,0,0,0,2,0.231993,0,0,47,1
1,7,0,0,1,1,0,170,8,0.02082,7,5,3,0,0,0,0,0,2,0.272671,0,0,74,1
1,2,4,0,1,1,0,150,4,0.00611,3,3,0,0,0,0,0,0,0,0,177,0.027148,62,1
1,14,0,1,0,0,0,101,15,0.066204,16,0,0,0,0,0,0,0,0,0,0,0,188,1
1,5,5,3,1,0,0,217,6,0.080766,7,11,17,0,0,0,0,0,4,0.176198,0,0,132,1
1,1,0,2,0,0,0,44,5,0.024862,0,1,0,0,1,0.006233,0,0,0,0,0,0,67,1
1,5,0,1,1,0,0,481,1,0.056608,5,24,0,0,0,0,0,0,2,0.618276,0,0,69,1
1,6,0,0,0,0,0,189,3,0.0357,10,13,0,0,0,0,0,0,0,0,0,0,72,1
1,0,0,1,0,0,0,392,8,0.27173,3,0,0,0,1,0.016622,0,0,15,0.708166,0,0,57,1
1,2,5,1,1,1,0,145,8,0.035822,0,7,11,0,3,0.012176,0,0,0,0,7,0.011344,63,1
1,3,2,0,1,1,0,350,6,0.010595,8,3,0,0,0,0,0,0,1,0.00141,2,0.002072,58,1
1,6,1,1,1,1,0,311,8,0.021572,13,2,8,25,0,0,9,0.047346,0,0,9,0.006029,124,1
1,14,7,1,1,1,0,423,8,0.064249,4,21,12,0,1,0.010568,0,0,3,0.493531,7,0.038881,135,1
2,0,0,3,0,0,0,747,9,0.017238,3,5,2,0,0,0,0,0,2,3.592226,0,0,75,1
1,5,2,1,0,0,0,69,5,0.009797,5,4,0,0,0,0,0,0,0,0,0,0,69,1
1,1,0,1,0,1,0,283,3,0.000723,1,0,0,0,0,0,0,0,0,0,0,0,56,1
1,0,3,7,0,1,0,699,1,0.133127,6,0,0,0,1,0.028179,0,0,7,3.000495,7,0.0379,252,1
2,0,1,1,0,0,0,210,3,0.030307,0,18,0,0,0,0,0,0,0,0,0,0,49,1
1,13,5,0,1,1,0,94,17,0.041314,28,9,7,0,0,0,0,0,0,0,34,0.043881,116,0
1,4,22,10,0,0,0,105,22,0.883741,9,2,9,0,1,0.085318,0,0,0,0,0,0,289,1
1,13,2,4,0,0,0,116,23,0.048162,14,1,10,0,0,0,0,0,0,0,0,0,176,1
1,1,1,1,1,0,0,431,1,0.058566,4,0,0,0,1,0.011387,0,0,3,0.001709,0,0,194,1
2,8,1,9,1,0,0,1039,50,0.719775,7,2,0,0,1,0.23136,0,0,0,0,0,0,461,1
1,0,0,5,0,0,0,121,19,0.111103,2,0,0,0,0,0,0,0,0,0,0,0,242,1
1,0,0,3,0,0,0,495,1,0.0381,2,0,0,0,0,0,0,0,0,0,0,0,213,1
1,2,1,7,0,0,0,308,60,0.562656,0,0,0,0,0,0,0,0,0,0,0,0,251,1
4,2,0,5,0,0,0,296,1,0.243659,2,0,0,0,0,0,0,0,9,0.047702,0,0,214,1
1,0,0,4,0,0,0,160,3,0.038617,3,0,0,0,0,0,0,0,0,0,0,0,195,1
1,0,0,2,0,0,0,114,5,0.116528,5,0,0,0,0,0,0,0,0,0,0,0,207,1
1,0,0,3,0,0,0,412,5,0.039536,3,1,0,0,0,0,0,0,0,0,0,0,214,1
1,2,16,1,0,0,0,792,1,0.876174,4,0,5,0,0,0,0,0,0,0,0,0,248,1
3,2,0,1,0,0,0,42,14,0.475057,2,0,0,0,0,0,0,0,0,0,0,0,229,1
2,11,2,1,1,0,0,583,17,0.054695,20,10,2,0,1,0.003009,0,0,5,0.008919,0,0,250,1
1,1,0,3,1,0,0,54,3,0.024521,54,5,0,0,0,0,0,0,0,0,0,0,194,1
2,3,0,2,0,0,0,140,32,0.175761,5,0,0,0,0,0,0,0,0,0,0,0,248,1
1,1,18,0,0,0,0,116,14,0.577,0,0,0,0,0,0,0,0,0,0,0,0,219,1
1,11,3,4,1,0,0,188,33,0.241565,42,60,0,0,3,0.005628,0,0,3,0.031417,0,0,264,1
1,1,2,2,0,0,0,80,10,0.074099,5,1,0,0,0,0,0,0,0,0,1,0.008869,233,1
1,3,6,1,0,0,0,342,2,0.131032,1,0,0,0,0,0,0,0,2,0.001699,0,0,209,1
1,0,0,4,0,0,0,165,2,0.000748,0,0,0,0,0,0,0,0,0,0,0,0,159,1
4,0,0,2,0,0,0,295,16,0.178519,0,0,0,0,0,0,0,0,0,0,0,0,220,1
1,2,11,6,1,0,0,333,10,0.347924,11,0,3,0,0,0,0,0,0,0,0,0,229,1
1,0,0,4,1,0,0,77,7,0.028983,3,6,0,0,0,0,0,0,0,0,0,0,207,1
1,1,1,2,0,0,0,109,3,0.019299,1,1,0,0,2,0.019943,0,0,0,0,0,0,203,1
3,4,0,1,1,0,0,162,1,0.010618,8,1,0,0,0,0,0,0,0,0,0,0,205,1
1,0,0,5,0,0,0,75,3,0.007421,1,0,0,0,0,0,0,0,0,0,0,0,216,1
1,0,13,3,0,0,0,70,59,0.073581,2,0,0,0,0,0,0,0,2,0.018403,0,0,193,1
1,3,4,1,0,0,0,85,1,0.022807,2,0,0,0,0,0,0,0,0,0,0,0,204,1
1,2,1,3,0,0,0,178,35,0.088546,5,0,2,0,0,0,0,0,8,4.931108,0,0,266,1
1,6,0,1,0,0,0,281,2,0.030251,4,0,0,0,0,0,0,0,0,0,0,0,215,1
1,0,0,5,0,0,0,202,8,0.211919,4,0,0,0,0,0,0,0,0,0,0,0,247,1
1,1,0,3,0,0,0,417,10,0.068346,2,0,0,0,0,0,0,0,3,0.046309,0,0,215,1
1,2,0,3,0,0,0,168,2,0.078979,1,0,0,0,0,0,0,0,0,0,0,0,215,1
2,1,0,1,0,0,0,83,1,0.003104,2,0,0,0,0,0,0,0,0,0,0,0,206,1
1,3,0,1,0,0,0,263,4,0.01086,2,1,0,0,0,0,0,0,0,0,0,0,215,1
1,0,0,3,0,0,0,89,1,0.018584,2,0,0,0,0,0,0,0,0,0,0,0,225,1
1,1,0,4,0,0,0,281,13,0.093814,4,0,2,0,0,0,0,0,2,0.028978,0,0,220,1
1,0,0,3,0,0,0,181,1,0.002653,0,0,0,0,0,0,0,0,0,0,0,0,197,1
1,1,0,3,0,0,0,107,2,0.012187,3,0,0,0,0,0,0,0,0,0,0,0,205,1
1,5,1,0,0,0,0,158,27,0.283195,8,0,0,0,0,0,0,0,2,0.004974,0,0,217,1
1,9,8,6,0,1,0,523,24,0.276558,6,0,1,0,0,0,0,0,0,0,0,0,198,1
1,1,3,4,0,0,0,212,2,0.007973,5,7,0,0,2,0.023324,0,0,0,0,0,0,220,1
1,5,4,1,1,0,0,496,16,0.117988,5,14,5,0,1,0.010842,0,0,0,0,26,0.090666,212,1
1,4,1,0,1,1,0,100,5,0.028953,0,3,0,0,0,0,0,0,0,0,4,5.478848,564,1
1,0,0,1,0,0,0,183,3,0.026838,3,9,0,0,0,0,0,0,0,0,0,0,43,1
1,0,0,1,0,0,0,119,1,0.044786,0,0,0,0,0,0,0,0,0,0,0,0,26,1
1,10,1,1,1,0,0,209,56,0.242014,63,54,0,0,0,0,0,0,16,0.004775,0,0,158,1
1,7,8,0,1,1,0,137,8,0.034969,1,0,0,0,2,0.010076,0,0,0,0,4,0.010029,298,0
1,0,0,0,0,0,0,126,1,0.012115,0,0,0,0,0,0,0,0,0,0,0,0,28,1
1,4,5,0,1,1,0,201,14,0.034459,0,19,0,0,1,0.008706,0,0,0,0,3,0.00348,85,1
115,1,0,0,1,1,0,374,1,0.003921,1,2,0,0,0,0,0,0,0,0,0,0,49,1
1,9,5,1,1,1,0,97,21,0.282608,2,82,42,0,0,0,4,0.034287,0,0,6,0.022269,179,1
1,7,0,0,0,0,0,311,1,0.093484,0,1,0,0,0,0,14,0.070699,0,0,0,0,139,1
7,2,7,1,1,1,0,697,20,0.125387,2,1,6,1,9,0.274735,9,0.215655,0,0,0,0,635,1
1,0,0,1,0,0,0,98,1,4.1e-05,0,0,0,0,0,0,0,0,0,0,0,0,28,1
1,2,4,0,1,1,0,1404,3,0.00472,2,1,0,0,0,0,11,0.157299,0,0,13,0.073859,148,1
1,2,4,1,0,0,0,499,1,0.000167,1,0,0,0,1,0.007189,3,0.011909,0,0,0,0,199,1
1,1,1,0,1,0,0,324,2,0.00806,1,0,0,0,1,0.028458,8,0.030271,0,0,0,0,82,1
3,4,8,1,0,0,0,967,7,0.018343,4,1,6,0,2,0.052004,5,0.01049,0,0,0,0,535,1
1,2,0,1,0,0,0,381,3,0.009284,1,0,0,1,0,0,7,0.039379,0,0,0,0,144,1
8,3,2,1,1,1,0,1630,4,0.015107,4,2,0,0,0,0,5,0.011047,0,0,0,0,145,1
1,1,1,0,1,1,0,309,2,0.006756,1,1,0,0,0,0,24,0.184381,0,0,0,0,86,1
3,2,5,1,0,0,0,175,1,0.001383,2,0,0,0,2,0.004984,16,0.051425,0,0,0,0,164,1
2,2,1,1,0,0,0,541,6,0.009755,2,1,1,0,0,0,9,0.022589,0,0,0,0,83,1
1,2,4,1,0,0,0,412,2,0.00051,1,0,0,0,2,0.01234,6,0.032359,0,0,0,0,153,1
1,1,2,0,1,1,0,887,12,0.054027,1,32,0,0,0,0,8,0.101303,0,0,21,0.007084,105,1
4,1,3,0,0,0,0,531,4,0.008638,3,1,2,0,1,0.100778,6,0.030479,0,0,0,0,108,1
1,1,3,1,1,1,0,1150,2,0.00833,1,1,0,0,1,0.022382,5,0.037925,0,0,11,0.031164,84,1
2,2,0,0,0,1,0,279,7,0.01214,1,0,0,1,0,0,5,0.014025,1,0.000212,0,0,115,1
1,4,4,1,1,1,0,176,9,0.026978,7,18,0,0,3,0.018869,5,0.015553,0,0,6,0.004611,99,1
4,4,4,1,0,0,0,909,7,0.012958,3,1,6,0,1,0.083943,7,0.017092,0,0,0,0,727,1
3,7,0,0,0,0,0,271,7,0.006209,6,4,0,0,0,0,2,0.0032,0,0,0,0,100,1
1,1,0,1,1,1,0,1033,3,0.003174,1,1,0,0,0,0,4,0.004469,0,0,0,0,64,1
1,1,1,1,0,0,0,423,8,0.008638,1,1,0,0,0,0,10,0.014776,0,0,0,0,79,1
1,2,1,0,0,0,0,222,3,0.004619,2,9,0,0,0,0,4,0.135097,0,0,0,0,85,1
1,2,0,1,1,1,0,85,3,0.004027,2,1,0,0,0,0,2,0.005825,0,0,0,0,88,1
1,2,5,0,0,0,0,815,4,0.007707,2,1,6,0,2,0.039588,6,0.005784,0,0,0,0,306,1
2,1,0,0,0,0,0,570,1,0.002029,1,0,0,0,0,0,15,0.138019,0,0,0,0,78,1
1,2,0,1,1,0,0,366,4,0.008887,2,2,0,0,0,0,7,0.073448,0,0,0,0,92,1
2,1,0,1,0,1,0,342,4,0.005617,2,1,0,0,1,0.011169,6,0.009059,0,0,0,0,86,1
1,1,3,0,1,0,0,849,2,0.012865,1,1,0,0,0,0,6,0.029514,0,0,0,0,263,1
1,2,0,1,1,0,0,412,1,0.00077,2,1,0,0,0,0,2,0.004037,0,0,0,0,76,1
1,1,5,0,1,1,0,140,2,0.002362,0,1,0,0,1,0.017349,7,0.009129,0,0,0,0,172,1
1,0,4,1,0,1,0,276,4,0.007933,0,5,0,0,0,0,4,0.00494,0,0,0,0,183,1
1,0,4,0,1,1,0,205,0,0,0,0,0,0,0,0,0,0,0,0,2,0.002492,153,1
1,1,0,0,1,0,0,269,2,0.010162,1,1,0,0,0,0,4,0.03209,0,0,0,0,161,1
1,3,3,0,0,0,0,172,1,0.000115,1,0,0,0,0,0,5,0.042268,0,0,0,0,101,1
1,1,2,1,1,0,0,221,3,0.022238,1,24,0,0,0,0,2,0.035312,0,0,2,0.003165,107,1
2,2,0,0,0,0,0,270,12,0.011214,6,1,0,0,0,0,10,0.046577,1,0.000484,0,0,83,1
1,1,0,1,1,0,0,279,1,0.001384,1,0,0,0,0,0,6,0.021485,0,0,0,0,80,1
1,0,3,1,1,1,0,129,1,0.000176,0,0,0,0,0,0,0,0,0,0,1,0.001859,93,1
1,1,1,0,1,1,0,297,6,0.009883,0,5,0,0,0,0,28,0.027991,0,0,7,0.014263,132,1
1,1,0,1,0,0,0,368,2,0.00197,1,1,2,0,0,0,4,0.014394,0,0,0,0,98,1
1,1,2,1,1,1,0,136,4,0.00465,0,2,1,0,0,0,0,0,0,0,2,0.002018,60,1
1,0,0,3,0,0,0,218,1,2.7e-05,2,0,0,0,0,0,3,0.003607,0,0,0,0,82,1
1,5,6,1,0,0,0,412,5,0.009179,5,0,0,0,1,0.037954,5,0.022025,0,0,0,0,108,1
1,10,0,0,1,1,0,242,14,0.127812,26,16,0,0,0,0,0,0,0,0,0,0,78,1
1,6,3,1,1,0,0,316,7,0.045893,3,16,0,0,1,0.006393,0,0,0,0,4,0.013678,53,1
1,4,0,1,1,1,0,488,8,0.017375,0,8,0,0,0,0,0,0,0,0,0,0,40,1
2,0,0,1,0,0,0,113,2,0.013089,1,0,0,0,0,0,0,0,7,0.061128,0,0,31,1
4,1,0,0,0,0,0,267,4,0.007613,2,1,1,0,0,0,2,0.015183,0,0,0,0,74,1
1,0,0,2,1,0,0,658,2,0.024106,1,1,0,0,0,0,0,0,1,0.006835,0,0,46,1
1,14,4,0,1,1,0,322,31,0.12281,62,37,0,0,2,0.018218,0,0,0,0,15,0.028107,231,1
1,6,2,1,1,1,0,178,3,0.023745,18,11,0,0,1,0.005891,0,0,5,0.002814,0,0,78,1
1,0,1,1,0,0,0,321,3,0.011172,0,2,0,0,0,0,0,0,0,0,6,0.004668,108,1
1,3,0,0,0,1,0,170,1,0.001794,0,0,0,0,0,0,0,0,0,0,0,0,40,1
1,1,0,0,0,0,0,284,5,0.018864,2,1,13,0,0,0,6,0.017366,0,0,0,0,41,1
1,1,1,1,1,0,0,352,3,0.003788,1,1,0,0,0,0,22,0.066209,1,0.070508,1,0.00021,94,1
1,2,0,0,0,0,0,389,18,0.009794,3,0,0,0,0,0,21,0.078535,0,0,0,0,126,1
1,3,3,1,1,0,0,138,7,0.07017,3,37,1,0,1,0.034941,0,0,0,0,0,0,60,1
1,1,0,0,1,0,0,353,10,0.024018,2,6,2,0,0,0,0,0,1,0.000926,0,0,46,1
2,0,0,5,0,0,0,51,1,0.008367,0,0,0,0,0,0,0,0,2,0.4951,0,0,131,1
1,5,0,1,1,0,0,244,16,0.032793,20,7,0,0,0,0,0,0,0,0,0,0,98,1
1,0,2,3,0,0,0,644,30,0.091345,2,37,2,5,0,0,17,0.143265,1,0.004879,0,0,116,1
1,5,4,1,1,1,0,241,6,0.027274,1,12,0,0,0,0,0,0,9,1.817012,0,0,118,1
1,5,8,1,1,1,0,70,15,0.025968,3,14,0,0,1,0.008087,0,0,0,0,2,0.0061,200,1
1,8,5,0,1,1,0,194,13,0.101688,14,41,15,0,0,0,0,0,0,0,10,0.055843,93,1
1,2,3,1,1,0,0,238,6,0.013324,2,3,0,0,1,0.001124,0,0,0,0,0,0,57,1
1,2,2,0,1,1,0,452,4,0.023691,2,7,0,0,1,0.004206,0,0,0,0,0,0,46,1
1,0,0,1,0,0,0,109,13,0.020545,2,1,4,0,0,0,0,0,2,1.654739,0,0,83,1
1,1,1,1,0,1,0,205,2,0.003413,0,1,0,0,0,0,0,0,0,0,3,0.001727,45,1
1,4,4,0,1,1,0,323,18,0.014755,6,16,0,0,0,0,0,0,0,0,14,0.009359,84,1
1,2,0,2,0,0,0,214,3,0.022477,3,6,12,0,0,0,0,0,0,0,0,0,54,1
1,1,0,1,1,1,0,259,2,0.012889,0,6,1,0,0,0,0,0,0,0,0,0,39,1
1,2,7,1,1,1,0,92,7,0.027214,2,4,0,0,1,0.014761,0,0,0,0,4,0.002596,84,1
1,0,0,5,1,0,0,339,8,0.037408,21,4,3,0,0,0,0,0,0,0,0,0,118,1
1,6,9,1,1,0,0,452,31,0.197391,55,14,8,0,1,0.000792,0,0,1,0.000627,9,0.045842,218,1
3,2,0,1,1,0,0,585,6,0.063194,9,3,4,0,0,0,0,0,1,0.010307,0,0,72,1
1,8,4,2,0,1,0,109,24,0.123792,12,23,32,0,2,0.006155,0,0,3,0.08282,1,0.000772,189,1
1,1,5,1,1,1,0,415,2,0.009592,1,2,0,0,1,0.007926,0,0,0,0,4,0.010509,53,1
1,4,1,0,0,1,0,136,9,0.058001,5,5,0,0,0,0,5,0.007453,1,0.029186,0,0,116,1
1,7,8,1,1,1,0,107,6,0.019118,16,4,3,0,1,0.00967,0,0,1,0.228406,2,0.008554,144,0
1,0,0,0,0,0,0,174,16,0.018824,0,0,0,0,0,0,0,0,0,0,0,0,50,1
1,8,16,0,1,1,0,889,11,0.034458,13,10,8,0,1,0.025742,0,0,0,0,7,0.016438,121,1
1,11,4,1,1,1,0,623,58,0.354714,43,207,0,0,5,0.034528,0,0,0,0,56,0.108915,137,1
1,0,0,4,0,0,0,872,7,0.138308,3,15,0,0,0,0,0,0,1,0.004985,0,0,82,1
1,14,7,1,1,1,0,356,18,0.230878,12,29,0,0,7,0.667352,0,0,1,0.001499,11,0.038701,113,1
1,4,2,1,1,0,0,154,3,0.051553,25,8,0,0,0,0,0,0,0,0,0,0,68,1
1,2,1,0,1,1,0,180,7,0.011341,5,6,0,0,0,0,0,0,0,0,4,0.002021,44,1
1,1,2,0,1,0,0,645,7,0.010933,1,5,1,0,1,0.010241,0,0,3,0.000565,0,0,62,1
1,0,1,0,0,0,0,175,7,0.012427,0,0,0,0,0,0,0,0,0,0,0,0,40,1
1,0,0,1,0,1,0,321,2,0.005361,2,1,4,0,1,0.020772,25,0.112109,0,0,0,0,53,1
1,12,0,1,1,1,0,435,145,0.726292,38,146,0,0,0,0,13,0.111934,0,0,0,0,496,1
1,2,1,1,1,1,0,53,8,0.014016,4,7,0,0,0,0,21,0.036069,0,0,9,0.012288,82,1
1,3,2,0,1,1,0,873,40,0.263194,29,27,6,0,3,0.047525,0,0,4,0.006802,0,0,106,1
1,10,3,0,1,1,0,205,32,0.098337,12,48,0,1,0,0,0,0,0,0,11,0.01735,146,1
3,2,0,1,1,0,0,719,6,0.080525,17,4,0,0,0,0,0,0,0,0,0,0,71,1
1,10,14,1,1,1,0,265,10,0.222091,11,47,3,0,3,0.053483,0,0,0,0,1,0.000657,185,1
3,1,0,0,1,0,0,600,4,0.026791,11,3,0,0,0,0,0,0,0,0,0,0,43,1
3,0,6,0,1,1,0,231,17,0.055063,4,19,0,0,1,0.043871,0,0,0,0,0,0,57,1
2,7,1,0,1,1,0,474,4,0.027012,9,6,0,0,1,0.011362,0,0,0,0,0,0,59,1
1,4,1,0,1,0,0,305,4,0.007627,19,4,0,0,0,0,0,0,0,0,3,0.00474,46,1
1,2,3,1,1,1,0,223,18,0.042711,0,17,1,0,1,0.025176,0,0,0,0,15,0.018476,52,1
1,2,0,0,0,1,0,181,3,0.007669,2,1,3,0,0,0,17,0.039763,0,0,3,0.001096,76,1
1,1,1,1,1,1,0,132,3,0.005768,0,3,0,0,0,0,4,0.000995,0,0,1,0.000825,59,1
1,5,2,2,1,1,0,480,21,0.189597,5,1,3,0,2,0.020382,0,0,0,0,0,0,106,1
1,5,6,0,1,1,0,163,9,0.026531,0,6,0,0,2,0.01484,0,0,3,0.073877,4,0.008063,58,1
3,1,0,0,1,0,0,526,4,0.044524,8,2,0,0,0,0,0,0,0,0,0,0,43,1
4,0,0,1,0,0,0,665,5,0.098767,2,3,8,0,0,0,0,0,1,0.016644,0,0,52,1
1,5,6,3,1,0,0,543,3,0.034292,8,3,0,0,1,0.022022,0,0,5,0.346135,1,0.001666,115,1
1,0,0,2,0,0,0,45,1,0.000868,0,0,0,0,0,0,0,0,0,0,0,0,39,1
1,7,2,1,1,0,0,147,13,0.046635,2,19,0,0,0,0,0,0,0,0,9,0.020757,50,1
1,7,1,0,1,1,0,173,16,0.020524,12,18,0,0,0,0,0,0,0,0,9,0.00841,76,1
1,10,2,2,1,0,0,443,44,0.409253,49,56,8,0,0,0,16,0.094415,4,0.132475,9,0.055084,352,1
3,2,0,0,0,0,0,332,1,0.004651,1,1,0,0,0,0,5,0.0366,0,0,0,0,45,1
1,0,0,3,0,0,0,220,1,0.003063,1,0,0,0,0,0,0,0,0,0,0,0,56,1
1,0,0,0,0,0,0,242,1,0.003821,0,0,0,0,0,0,0,0,1,0.038502,0,0,28,1
1,12,2,1,1,1,0,156,19,0.268596,0,7,0,0,0,0,0,0,0,0,7,0.022031,67,1
3,2,2,1,0,0,0,641,1,0.018881,2,0,0,0,0,0,3,0.007007,0,0,0,0,186,1
2,0,0,1,1,0,0,288,1,0.005386,1,8,0,0,0,0,0,0,1,0.001049,0,0,32,1
1,2,8,1,1,1,0,243,11,0.088274,23,10,0,0,0,0,0,0,4,0.954584,0,0,86,1
1,4,6,1,1,1,0,178,16,0.05242,4,29,3,0,2,0.043546,33,0.610894,0,0,20,0.097624,128,1
1,1,5,0,1,1,0,138,5,0.010887,1,8,4,0,2,0.014702,0,0,0,0,0,0,58,1
2,2,0,4,0,0,0,214,18,0.155067,5,3,3,0,1,0.01905,3,0.048733,0,0,0,0,99,1
1,1,0,1,1,1,0,254,2,0.006617,0,2,0,0,0,0,3,0.024233,0,0,0,0,47,1
1,0,0,0,1,0,0,344,58,0.138708,0,1,0,0,0,0,0,0,0,0,0,0,50,1
1,2,1,1,1,0,0,120,2,0.030414,0,1,3,0,0,0,0,0,0,0,0,0,40,1
1,7,3,0,1,1,0,106,2,0.00237,0,0,0,0,1,0.001942,0,0,0,0,1,0.000983,53,1
1,4,2,0,1,1,0,296,2,0.004603,4,2,0,0,0,0,0,0,0,0,3,0.00448,40,1
1,0,0,1,1,1,0,144,11,0.053045,0,2,0,0,0,0,0,0,1,0.061988,0,0,38,1
1,2,0,1,1,1,0,314,2,0.00864,0,2,0,0,0,0,0,0,0,0,0,0,38,1
1,4,0,3,0,0,0,307,1,0.058966,6,18,0,0,0,0,0,0,0,0,0,0,40,1
2,0,0,0,1,1,0,25,1,0.023347,1,1,3,0,0,0,0,0,0,0,0,0,40,1
1,6,5,1,1,1,0,275,3,0.005785,7,1,0,0,0,0,0,0,0,0,1,0.002736,65,1
1,1,1,1,1,1,0,283,11,0.052527,5,1,0,0,1,0.007952,0,0,0,0,0,0,52,1
1,1,0,0,0,0,0,322,4,0.015664,0,1,0,0,0,0,0,0,0,0,0,0,52,1
1,0,0,0,0,0,0,440,1,0.001105,0,0,0,0,0,0,0,0,0,0,0,0,39,1
1,3,0,1,0,1,0,61,8,0.036015,4,2,0,0,0,0,0,0,0,0,0,0,51,1
1,2,2,0,1,1,0,294,4,0.005788,2,2,0,0,0,0,4,0.030331,0,0,2,0.000958,78,1
3,4,3,0,1,0,0,108,2,0.013797,11,6,0,0,0,0,0,0,0,0,7,0.00869,64,1
1,4,0,0,1,0,0,233,3,0.005137,1,1,0,0,0,0,0,0,0,0,0,0,42,1
1,7,7,1,1,1,0,245,31,0.122302,4,109,15,0,2,0.01863,52,0.224719,0,0,51,0.104215,140,1
1,1,4,0,1,0,0,131,3,0.003594,0,1,0,0,1,0.002785,0,0,0,0,3,0.016541,52,1
1,1,1,0,1,1,0,51,6,0.053738,8,13,0,0,0,0,9,0.071994,0,0,2,0.042916,83,1
1,13,4,1,1,1,0,210,10,0.055617,13,3,4,0,1,0.009882,0,0,1,0.000814,7,0.034302,116,1
1,5,5,0,1,1,0,268,10,0.022863,5,13,0,0,2,0.018156,32,0.335628,0,0,23,0.061692,130,1
1,1,5,1,1,1,0,359,2,0.012274,0,12,0,0,1,0.003081,0,0,0,0,1,0.002917,66,1
3,7,0,2,0,0,0,652,7,0.100382,8,1,4,0,0,0,4,0.00341,2,0.039223,0,0,133,1
1,0,0,3,0,0,0,180,7,0.009827,1,0,0,0,0,0,0,0,0,0,0,0,76,1
5,0,0,2,0,0,0,331,1,0.010107,3,1,3,0,1,0.02184,0,0,1,0.003539,0,0,132,1
